"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-02","3.80","0.85","0.0",,"88","70","  330",,"10.1",,"    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-03","4.70",,"0.0",,"86","69","  350",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-04","4.47",,"0.0",,"86","68","   70",,"8.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-05","5.82",,"0.0",,"87","70","   70",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-06","4.47",,"0.0","0.0","88","69","   60","   40","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-07","3.80","1.52","0.0","0.0","87","71","   80","   80","21.0","36.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-08","2.24","0.00","0.0","0.0","89","70","  190",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-09","2.91","0.01","0.0",,"89","72","  210",,"10.1",,,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-10","2.46","0.02","0.0","0.0","89","72","  260",,"8.1",,,,"    1","    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-11","4.03","0.00","0.0","0.0","89","70","  320",,"12.1",,,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-12","4.92","0.10","0.0","0.0","91","71","  200","  200","25.1","36.9",,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-13","2.91",,"0.0","0.0","91","70","  170",,"8.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-14","4.03",,"0.0",,"92","73","  160","  150","12.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-15","4.47","0.00","0.0",,"86","72","  150",,"8.9",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-16","8.05","1.07","0.0",,"82","71","  120","   90","21.9","30.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-17","7.16","1.04","0.0","0.0","85","72","   40","   40","16.1","23.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-18","3.13",,"0.0",,"91","73","  180",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-19","4.25","0.00","0.0",,"90","75","  350",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-20","4.92","0.03","0.0","0.0","87","73","  310","  270","14.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-21","5.37","0.33","0.0","0.0","86","72","  200","  200","14.1","27.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-22","6.93","0.00","0.0","0.0","89","72","  280","  250","12.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-23","4.70","0.00","0.0","0.0","92","74","  330",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-24","3.80","0.06","0.0","0.0","92","74","   70","   70","12.1","19.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-25","4.92","0.95","0.0","0.0","90","71","   90","   90","23.9","35.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-26","4.92","0.01","0.0","0.0","89","70","  150",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-27","5.82",,"0.0","0.0","88","72","  140",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-28","8.05","0.24","0.0","0.0","84","73","  110","  110","17.0","28.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-29","6.26","1.01","0.0","0.0","86","73","  200","  110","17.0","19.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-30","7.38","0.25","0.0","0.0","81","72","  190","  220","16.1","38.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-08-31","13.42","1.64","0.0","0.0","80","72","  160","  150","23.9","33.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-01","6.71","0.13","0.0","0.0","88","70","  300","  300","16.1","21.0","    1",,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-02","5.37","0.00","0.0","0.0","87","69","   20",,"10.1",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-03","6.71","0.00","0.0",,"85","68","  100",,"10.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-04","4.92","0.00","0.0",,"84","63","  160",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-05","3.80","0.00","0.0","0.0","86","63","  230",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-06","5.14","0.00","0.0","0.0","88","71","  340",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-07","4.70","0.00","0.0","0.0","89","72","  360",,"8.9",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-08","5.37","0.12","0.0","0.0","83","72","  190","  190","15.0","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-09","6.26","0.10","0.0","0.0","83","64","  340","  340","15.0","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-10","6.71","0.00","0.0",,"83","60","   60",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-11","6.04","0.00","0.0",,"84","65","   70","  120","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-12","5.14","0.00","0.0","0.0","86","68","  170",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-13","2.46","0.00","0.0","0.0","88","68","  330",,"6.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-14","2.68","0.12","0.0","0.0","85","69","  360",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-15","5.82","0.81","0.0","0.0","74","69","   50",,"12.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-16","6.71","0.34","0.0","0.0","80","72","  100",,"8.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-17","5.37","0.04","0.0",,"82","71","  120",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-18","4.92","0.63","0.0",,"83","71","  330","  330","13.0","21.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-19","5.59","0.41","0.0",,"81","71","   90","  100","12.1","18.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-20","5.37","0.02","0.0","0.0","85","72","   70",,"8.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-21","3.13","0.60","0.0","0.0","87","72","  320","  320","12.1","18.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-22","7.16","0.06","0.0","0.0","77","58","  330","  330","17.0","23.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-23","8.50","0.06","0.0","0.0","74","52","   10","  350","16.1","23.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-24","5.37","0.00","0.0","0.0","78","52","   30",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-25","3.58","0.00","0.0","0.0","79","56","  340",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-26","3.58","0.00","0.0","0.0","82","56","   50",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-27","2.24","0.00","0.0","0.0","84","58","  210",,"6.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-28","2.01","0.00","0.0","0.0","85","60","   20",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-29","2.01","0.00","0.0","0.0","88","64","   60",,"6.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-09-30","2.91","0.00","0.0","0.0","84","66","   20",,"6.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-01","4.03","0.00","0.0","0.0","85","66","  170",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-02","5.82","0.00","0.0","0.0","83","67","  130",,"10.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-03","4.70","0.00","0.0","0.0","80","69","  250",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-04","4.70","2.05","0.0","0.0","71","67","  170",,"8.9",,"    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-05","7.61","0.94","0.0","0.0","74","65","   90",,"12.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-06","6.49","0.02","0.0","0.0","80","68","  110","  140","12.1","19.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-07","3.58","1.55","0.0","0.0","80","70","  160",,"12.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-08","5.37","0.00","0.0","0.0","83","66","  360",,"10.1",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-09","4.25","0.00","0.0","0.0","83","63","   40",,"10.1",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-10","5.14","0.00","0.0","0.0","83","65","   80",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-11","5.14","0.00","0.0","0.0","81","63","  140",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-12","3.58","0.00","0.0","0.0","78","65","  130",,"6.9",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-13","2.91","0.00","0.0","0.0","82","61","  130",,"6.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-14","2.01","0.00","0.0","0.0","84","62","  140",,"4.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-15","2.46","0.00","0.0","0.0","84","63","  190",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-16","10.07","0.00","0.0","0.0","72","49","  310","  330","19.9","27.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-17","8.72","0.00","0.0","0.0","69","46","   30","   30","15.0","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-18","5.14","0.00","0.0","0.0","72","48","   80","   80","10.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-19","2.91","0.00","0.0","0.0","75","44","  130",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-20","4.47","0.00","0.0","0.0","78","53","  170",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-21","4.92","0.00","0.0","0.0","76","63","  180",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-22","5.59","0.27","0.0","0.0","76","54","   10","   10","14.1","21.9","    1","    1","    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-23","4.03","0.00","0.0","0.0","76","51","   20",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-24","5.37","0.00","0.0","0.0","74","51","  130",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-25","5.82","0.00","0.0","0.0","78","60","  270",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-26","8.05","0.00","0.0","0.0","70","48","  330","   20","14.1","30.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-27","5.59","0.01","0.0","0.0","74","48","   20",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-28","8.72","0.60","0.0","0.0","73","55","  120","  110","18.1","31.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-29","10.07","0.03","0.0","0.0","57","51","  230","  240","17.0","23.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-30","7.61","0.01","0.0","0.0","59","51","  270","  360","13.0","51.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-10-31","5.82","0.00","0.0","0.0","66","50","  350","  320","14.1","30.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-01","4.47","0.00","0.0","0.0","71","46","   40",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-02","7.16","0.00","0.0","0.0","71","50","   10","   30","10.1","38.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-03","7.83","0.00","0.0","0.0","66","44","   50",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-04","8.28","0.00","0.0","0.0","57","48","   40","   40","13.0","17.0",,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-05","10.07","0.00","0.0","0.0","57","45","  100","  100","15.0","25.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-06","9.62","0.00","0.0","0.0","62","42","   30","   50","16.1","30.0",,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-07","5.82","0.00","0.0","0.0","67","37","   10",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-08","4.92","0.00","0.0","0.0","73","41","   30",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-09","2.68","0.00","0.0","0.0","75","41","  190",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-10","3.36","0.00","0.0","0.0","74","46","  200",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-11","7.83","0.40","0.0","0.0","75","54","  190","  170","15.0","19.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-12","3.36","0.00","0.0","0.0","68","47","  240",,"6.9",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-13","7.61","0.00","0.0","0.0","58","37","  300","  300","13.0","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-14","6.26","0.00","0.0","0.0","60","30","  330",,"14.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-15","3.58","0.00","0.0","0.0","66","38","  310",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-16","2.68","0.00","0.0","0.0","71","43","  200",,"8.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-17","4.03","0.00","0.0","0.0","73","48","  210",,"8.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-18","7.38","0.00","0.0","0.0","75","49","  350","  350","18.1","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-19","9.40","0.00","0.0","0.0","65","38","   10","   10","18.1","28.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-20","9.17","0.00","0.0","0.0","63","40","   80","   80","14.1","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-21","6.04","0.00","0.0","0.0","68","45","   90",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-22","8.50","0.49","0.0","0.0","62","38","  350","  350","17.0","25.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-23","7.61","0.00","0.0","0.0","57","33","  350",,"14.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-24","4.92","0.00","0.0","0.0","59","35","  120",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-25","4.92","0.07","0.0","0.0","66","37","  130",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-26","10.29","0.01","0.0","0.0","58","36","  340","  340","17.0","23.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-27","4.25","0.00","0.0","0.0","62","30","  230",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-28","4.92","0.00",,,"55","41","  330",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-29","7.38",,,"0.0","56","35","  340","  360","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-11-30","2.68","0.00","0.0","0.0",,,"  250",,"4.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-01",,"0.00","0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-03","3.58","0.00","0.0","0.0","72",,"  240",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-04","3.13","0.00","0.0","0.0","72","50","  200",,"8.9",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-05","5.14","0.00","0.0","0.0","72","58","  170",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-06","7.16","0.85","0.0","0.0","70","51","  320","  310","23.0","31.1","    1","    1","    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-07","5.14","0.13","0.0","0.0","53","42","  360",,"10.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-08","6.04","1.03","0.0","0.0","57","40","  330","  320","12.1","16.1","    1","    1","    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-09","6.49","0.34","0.0","0.0","59","39","  100",,"8.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-10","7.61","0.23","0.0","0.0","69","51","  170","  160","14.1","18.1","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-11","11.63","0.68","0.0","0.0","78","47","  300","  300","21.9","40.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-12","7.16","0.00","0.0","0.0","60","39","  330","   20","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-13","4.70","0.00","0.0","0.0","65","37","   60",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-14","4.47","0.00","0.0",,"68","36","   90",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-15","7.83","0.00","0.0","0.0","69","45","  100","   90","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-16","4.92","0.00","0.0","0.0","69","52","  100",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-17","4.03","0.00","0.0","0.0","66","57","  180",,"8.1",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-18","6.71","1.80","0.0","0.0","68","60","  230","  230","14.1","18.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-19","8.50","0.01","0.0","0.0","61","37","  350","  350","15.0","23.0","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-20","8.28","0.00",,,"48","37","   90",,"14.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-21","7.83","0.38",,,"42","38","   30",,"13.0",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-22","7.61",,,,"58","35","  320","  330","14.1","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-23","5.82",,,,"61","32","  350",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-24","7.61","0.00","0.0","0.0","68","39","  170","  190","16.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-25","8.05","0.00","0.0","0.0","71","51","  240","  240","17.0","25.1","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-26","4.03","0.00","0.0",,"70","59","   99",,"6.9",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-27","7.16","0.00","0.0","0.0","72",,"  230","  220","13.0","18.1","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-28","9.40","0.00","0.0","0.0","76","62","  210","  210","18.1","25.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-29","8.72",,"0.0","0.0",,,"  210",,"14.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-30","9.17",,"0.0","0.0","79","61","  330","  330","18.1","25.1","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2021-12-31","8.50","0.01","0.0","0.0","79","60","  190",,"19.9",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-01","14.76","0.64","0.0","0.0","80","68","  190","  200","21.9","32.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-02","9.62","1.10","0.0","0.0","72","39","  300","  300","21.0","32.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-03","13.20","0.02","0.0","0.0","42","28","  290","  290","23.0","33.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-04","7.38","0.00","0.0","0.0","54","28","  120","  130","10.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-05","3.13",,,,"59","39","  260",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-06","10.29","0.04","0.0",,"69","37","  200","  210","18.1","27.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-07","8.50","0.00","0.0","0.0","47","29","  340",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-08","8.95","0.00","0.0","0.0","58","31","   90",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-09","9.40","0.15","0.0","0.0","70","49","  310","  310","27.1","36.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-10","12.30",,,,"56","37","  350","   10","18.1","25.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-11","4.92",,,,"52","29","   20",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-12","3.80",,,,"56","31","  200",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-13","6.71",,,,"62","35","  270","  240","14.1","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-14","6.04","0.00","0.0","0.0","58","34","   10",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-15","8.50","0.31","0.0","0.0","57","41","   90","  110","19.9","32.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-16","16.11","0.49",,,"46","33","   90","   90","28.0","36.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-17","8.05","0.00","0.0","0.0","39","28","  300","  290","14.1","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-18","2.01","0.00","0.0","0.0","55","25","  150",,"6.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-19","8.05","0.00","0.0","0.0","62","39","  170","  200","14.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-20","7.61","0.47","0.0","0.0","54","33","   10","  280","15.0","21.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-21",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-22",,"0.00","0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-23","6.93","0.00","0.0","0.0","50","21","  250","  290","10.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-24","6.04","0.00",,"0.0","58","34","  240","  240","12.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-25","4.03","0.00","0.0","0.0","59","43","  360",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-26","10.51","0.00","0.0","0.0","57","32","  350","  360","15.0","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-27","6.26","0.00","0.0","0.0","57","36","   90",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-28","6.49",,,,"51",,"  320","  320","17.0","27.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-29","9.84",,,,"42","25","  310","  320","17.0","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-01-31",,"0.00","0.0","0.0","65",,"  320",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-01","8.50","0.00","0.0","0.0","66","43","  130","  130","15.0","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-02","9.84","0.23","0.0","0.0","67","48","  140","  150","17.0","31.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-03","11.41","3.31","0.0","0.0","67","58","  160","  270","21.9","38.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-04","9.62","0.43",,,"64","33","  340","  340","17.0","23.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-05","10.51",,,,"47","28","  350","  350","17.0","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-06","8.50",,,,"56","30","   70",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-07","4.92","0.00","0.0","0.0","51","39","  310",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-08","6.93","0.00","0.0","0.0","58","34","   30","  350","13.0","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-09","4.03","0.00","0.0","0.0","62","30","  300","  300","12.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-10","3.58","0.00","0.0","0.0","66","39","  220",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-11","4.70","0.00","0.0","0.0","66","44","  170",,"8.9",,,,,
